"session_id","game_id","start_date","start_time","duration_minutes","game_mode","controller_style","location","platform","user_id"
1058,99,"2020-07-07","07:00 AM",15,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1059,105,"2020-07-07","09:00 PM",45,"Singleplayer","Keyboard & Mouse","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1060,99,"2020-07-08","07:00 AM",15,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1061,99,"2020-07-09","07:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1062,105,"2020-07-09","04:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1063,106,"2020-07-09","08:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1064,99,"2020-07-10","07:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1065,105,"2020-07-10","04:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1066,108,"2020-07-10","05:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1067,99,"2020-07-11","07:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1068,99,"2020-07-11","10:00 AM",60,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1069,108,"2020-07-11","03:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1070,109,"2020-07-11","05:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1071,109,"2020-07-12","08:00 AM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1072,99,"2020-07-12","09:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1073,99,"2020-07-12","02:00 PM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1074,108,"2020-07-12","04:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1075,109,"2020-07-12","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1076,99,"2020-07-13","06:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1077,105,"2020-07-13","04:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1078,99,"2020-07-14","08:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1079,105,"2020-07-14","04:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1080,99,"2020-07-15","07:00 AM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1081,99,"2020-07-16","07:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1082,99,"2020-07-17","12:00 PM",15,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1083,99,"2020-07-17","02:00 PM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1084,110,"2020-07-17","04:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1085,110,"2020-07-18","08:00 AM",90,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1086,108,"2020-07-18","01:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1087,99,"2020-07-19","07:00 AM",15,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1088,108,"2020-07-19","01:00 PM",150,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1089,99,"2020-07-20","09:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1090,99,"2020-07-22","07:00 AM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1091,99,"2020-07-23","08:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1092,99,"2020-07-23","04:00 PM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1093,111,"2020-07-25","07:00 PM",120,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1094,108,"2020-07-26","02:00 PM",150,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1095,112,"2020-07-31","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1096,108,"2020-08-02","02:00 PM",150,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1097,108,"2020-08-07","05:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1098,113,"2020-08-07","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1099,114,"2020-08-08","02:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1100,115,"2020-08-08","08:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1101,73,"2020-08-09","09:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1102,39,"2020-08-09","02:00 PM",195,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1103,115,"2020-08-09","05:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1104,40,"2020-08-10","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1105,73,"2020-08-12","06:00 PM",15,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1106,73,"2020-08-13","05:00 PM",15,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1107,73,"2020-08-13","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1108,116,"2020-08-14","05:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1109,73,"2020-08-15","10:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1110,116,"2020-08-15","12:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1111,116,"2020-08-15","10:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1112,73,"2020-08-16","08:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1113,108,"2020-08-16","01:00 PM",150,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1114,117,"2020-08-19","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1115,117,"2020-08-20","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1116,118,"2020-08-21","05:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1117,116,"2020-08-21","09:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1118,117,"2020-08-21","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1119,116,"2020-08-22","11:00 AM",15,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1120,117,"2020-08-22","01:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1121,73,"2020-08-22","03:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1122,116,"2020-08-22","09:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1123,108,"2020-08-23","01:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1124,73,"2020-08-23","05:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1125,117,"2020-08-23","07:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1126,116,"2020-08-23","09:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1127,73,"2020-08-27","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1128,117,"2020-08-28","08:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1129,73,"2020-08-29","09:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1130,117,"2020-08-29","01:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1131,119,"2020-08-30","08:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1132,73,"2020-08-30","08:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1133,117,"2020-08-30","04:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1134,119,"2020-08-30","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1135,117,"2020-08-31","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1136,117,"2020-09-01","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1137,117,"2020-09-02","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1138,117,"2020-09-03","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1139,117,"2020-09-04","06:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1140,108,"2020-09-05","08:00 AM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1141,120,"2020-09-05","01:00 PM",120,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1142,119,"2020-09-05","08:00 PM",150,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1143,73,"2020-09-06","07:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1144,120,"2020-09-06","04:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1145,117,"2020-09-06","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1146,117,"2020-09-07","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1147,117,"2020-09-09","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1148,117,"2020-09-10","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1149,121,"2020-09-11","06:00 PM",195,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1150,73,"2020-09-12","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1151,119,"2020-09-12","06:00 PM",180,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1152,117,"2020-09-14","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1153,121,"2020-09-15","06:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1154,117,"2020-09-16","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1155,117,"2020-09-17","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1156,117,"2020-09-18","07:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1157,73,"2020-09-19","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1158,122,"2020-09-19","04:00 PM",15,"Local Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1159,123,"2020-09-19","05:00 PM",45,"Local Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1160,9,"2020-09-19","06:00 PM",30,"Local Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1161,121,"2020-09-19","08:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1162,73,"2020-09-20","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1163,124,"2020-09-20","01:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1164,117,"2020-09-20","05:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1165,117,"2020-09-21","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1166,117,"2020-09-22","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1167,117,"2020-09-23","06:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1168,125,"2020-09-23","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1169,125,"2020-09-24","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1170,125,"2020-09-25","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1171,125,"2020-09-26","09:00 AM",90,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1172,117,"2020-09-26","06:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1173,108,"2020-09-27","01:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1174,125,"2020-09-27","05:00 PM",90,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1175,125,"2020-09-28","08:00 PM",90,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1176,125,"2020-09-29","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1177,126,"2020-09-30","07:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1178,126,"2020-09-30","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1179,126,"2020-10-01","08:00 PM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1180,126,"2020-10-02","05:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1181,121,"2020-10-02","07:00 PM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1182,126,"2020-10-03","07:00 AM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1183,125,"2020-10-03","10:00 AM",75,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1184,126,"2020-10-03","11:00 AM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1185,126,"2020-10-03","08:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1186,126,"2020-10-04","12:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1187,126,"2020-10-04","06:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1188,126,"2020-10-05","08:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1189,125,"2020-10-05","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1190,126,"2020-10-06","06:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1191,125,"2020-10-06","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1192,126,"2020-10-07","06:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1193,126,"2020-10-07","08:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1194,125,"2020-10-07","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1195,126,"2020-10-08","06:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1196,126,"2020-10-08","08:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1197,125,"2020-10-08","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1198,126,"2020-10-09","12:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1199,126,"2020-10-09","05:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1200,125,"2020-10-09","09:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1201,126,"2020-10-09","10:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1202,126,"2020-10-10","08:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1203,126,"2020-10-10","05:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1204,125,"2020-10-10","09:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1205,126,"2020-10-11","08:00 AM",75,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1206,126,"2020-10-11","01:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1207,125,"2020-10-11","04:00 PM",75,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1208,126,"2020-10-12","05:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1209,126,"2020-10-12","07:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1210,125,"2020-10-12","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1211,126,"2020-10-13","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1212,126,"2020-10-14","04:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1213,126,"2020-10-14","07:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1214,125,"2020-10-14","08:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1215,126,"2020-10-15","12:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1216,126,"2020-10-15","04:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1217,126,"2020-10-15","07:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1218,126,"2020-10-16","01:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1219,126,"2020-10-16","04:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1220,127,"2020-10-16","05:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1221,126,"2020-10-16","07:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1222,127,"2020-10-16","08:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1223,126,"2020-10-17","08:00 AM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1224,126,"2020-10-17","10:00 AM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1225,126,"2020-10-17","01:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1226,127,"2020-10-17","02:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1227,126,"2020-10-17","05:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1228,126,"2020-10-17","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1229,126,"2020-10-18","09:00 AM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1230,48,"2020-10-18","06:00 PM",90,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1231,126,"2020-10-18","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1232,126,"2020-10-19","04:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1233,126,"2020-10-19","06:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1234,126,"2020-10-20","12:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1235,126,"2020-10-20","04:00 PM",15,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1236,126,"2020-10-20","08:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1237,126,"2020-10-20","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1238,126,"2020-10-21","12:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1239,126,"2020-10-21","07:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1240,125,"2020-10-21","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1241,126,"2020-10-21","05:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
